Date,Payment_Mode,Volume,Value,ATS,MoM,YoY,log_volume,log_value,is_covid_shock,is_policy_change,is_festive_month,is_fy_end,MoM_Anomaly
2022-12-01,UPI,7828895000.0,12819708600000.002,1637.4863374716358,7.1065289599615555,71.44946049306013,22.781087213107707,30.182004837053537,0,1,0,0,0
2023-01-01,UPI,8038588000.0,12990587800000.0,1616.0285612348835,2.678449512990011,74.10258609412375,22.80751928282341,30.195246195779752,0,0,0,0,0
2023-02-01,UPI,7534757000.000001,12358465800000.0,1640.194342033857,-6.267655463870014,66.42242532229237,22.74279241900252,30.145362434040205,0,0,0,0,0
2023-03-01,UPI,8651633764.0,14049505944224.0,1623.913624578619,14.822996468233796,60.04795285526201,22.881014014506533,30.27360834697786,0,0,0,1,0
2023-04-01,UPI,8863259542.0,14155047145441.3,1597.0475735665082,2.44607878434,58.71496647439254,22.905180428037873,30.281092365143262,0,0,0,0,0
2023-05-01,UPI,9415184588.0,14891454422149.0,1581.6423228843232,6.227111407317065,58.33715091883358,22.965589604598865,30.331808635634623,0,0,0,0,0
2023-06-01,UPI,9335061489.0,14754642611563.398,1580.5619094153349,-0.8509987058790136,59.22237717187444,22.95704320084931,30.322578902516273,0,0,0,0,0
2023-07-01,UPI,9964255681.0,15335364410462.9,1539.0376262327968,6.740118345673607,58.43086366772985,23.02227009449484,30.361182676529204,0,0,0,0,0
2023-08-01,UPI,10586016335.0,15765365379598.2,1489.2632772040965,6.239910675772631,60.83511880905015,23.082799753456776,30.388836585288665,0,0,0,0,0
2023-09-01,UPI,10555687000.0,15791331800000.0,1496.0022782032092,-0.2865037615682131,55.67023581668877,23.07993060376478,30.39048228516115,0,0,0,0,0
2023-10-01,UPI,11408790000.0,17157683400000.0,1503.9003610374107,8.081927779783538,56.16882312463578,23.157649947870073,30.473467200875046,0,0,1,0,0
2023-11-01,UPI,11235292000.0,17397406100000.002,1548.460520652245,-1.5207397103461417,53.70919241752821,23.14232573245513,30.48734223632365,0,0,1,0,0
2023-12-01,UPI,12020226000.0,18229494500000.0,1516.5683656863025,6.986324877003636,53.536686850443125,23.20985656787339,30.534061975216563,0,0,0,0,0
2024-01-01,UPI,12203018000.0,18410839700000.0,1508.7120005887068,1.5207035208822273,51.80549121313345,23.224949135142147,30.543960721214315,0,0,0,0,0
2024-02-01,UPI,12102673000.0,18278693500000.0,1510.302186963161,-0.8222965826978235,60.62459612167981,23.216692174243196,30.53675720784673,0,0,0,0,0
2024-03-01,UPI,13440004000.0,19783532300000.0,1471.9885723248296,11.049881294818098,55.34642781487948,23.32150146966042,30.61587100555282,0,0,0,1,0
2024-04-01,UPI,13303994000.0,19644645200000.0,1476.5975691209721,-1.0119788654824768,50.10272391276433,23.31133012784475,30.608825908200668,0,0,0,0,0
2024-05-01,UPI,14035843000.0,20449370500000.0,1456.9392447607172,5.500972114088443,49.07666300976403,23.36488010908188,30.648973215547482,0,0,0,0,0
2024-06-01,UPI,13885142000.000002,20070812000000.0,1445.488422084556,-1.0736868458844806,48.74183760183695,23.354085184516403,30.630287736313992,0,0,0,0,0
2024-07-01,UPI,14435554000.0,20642924100000.0,1430.0056721065225,3.964035801722421,44.873380031043794,23.392960028264934,30.658393718019077,0,0,0,0,0
2024-08-01,UPI,14963047000.0,20607355700000.0,1377.216532167546,3.6541237004135807,41.34728803061118,23.428849465224094,30.65666920080429,0,0,0,0,0
2024-09-01,UPI,15041747000.0,20639947100000.0,1372.1775203372322,0.5259623925528034,42.498986565251506,23.434095305637307,30.65824949355413,0,0,0,0,0
2024-10-01,UPI,16584966000.0,23498214600000.0,1416.8382738921503,10.259572907322534,45.37006991977239,23.531762459298104,30.78794555972437,0,0,1,0,0
2024-11-01,UPI,15482021000.0,21551874100000.0,1392.0581880104671,-6.65026988900671,37.798118642577336,23.462945252141914,30.701483893894267,0,0,1,0,0
2024-12-01,UPI,16730009000.0,23246999400000.0,1389.5389655797555,8.060885591099499,39.182150152584484,23.540469889900766,30.777197181568688,0,0,0,0,0
2025-01-01,UPI,16996001000.0,23480371100000.0,1381.5232830358152,1.5899094854043394,39.27702966594002,23.556243918036348,30.787185915703922,0,0,0,0,0
2025-02-01,UPI,16106193000.0,21964817000000.0,1363.7497700418714,-5.235396255860425,33.07963455676279,23.502469693359853,30.72046306188521,0,0,0,0,0
2025-03-01,UPI,18301508000.0,24772215900000.0,1353.5614606184365,13.630253902955225,36.17189399646013,23.630249297770316,30.84074381445161,0,0,0,1,0
